Gene_ID	Gene_Name	CV_R2	n_estimators	time.s.
ENSG00000253368.3	TRNP1	0.207657177223783	500	2992.91909694672
ENSG00000188976.6	NOC2L	0.0200684364485894	450	789.258613586426
ENSG00000158195.6	WASF2	-0.0826045814250233	450	3161.39714050293
ENSG00000175756.9	AURKAIP1	-0.0368130383063765	400	1318.12872600555
ENSG00000120656.7	TAF12	-0.0804128171976611	500	3557.13402223587
ENSG00000116237.11	ICMT	0.138582078639837	400	4269.55887126923
ENSG00000131697.13	NPHP4	-0.0104297726826591	150	5017.92999911308
ENSG00000204510.1	PRAMEF7	-0.0809237362403417	500	1974.36310863495
ENSG00000125944.14	HNRNPR	-0.0725161827234869	500	3575.81477713585
ENSG00000169991.6	IFFO2	-0.0208715407407535	500	5132.6645553112
ENSG00000158156.7	XKR8	-0.0290082410442828	200	3133.75308728218
ENSG00000142583.13	SLC2A5	0.0652996272613526	500	3895.06872200966
ENSG00000117748.5	RPA2	0.35081422953006	400	3040.60728430748
ENSG00000187583.5	PLEKHN1	-0.0408381261256288	200	824.246972560883
ENSG00000117758.9	STX12	-0.00975008816344913	150	3156.43391823769
ENSG00000117614.5	SYF2	-0.0644317039833794	500	3772.52214884758
ENSG00000116649.5	SRM	-0.0419460027298191	100	4335.2412955761
ENSG00000142765.13	SYTL1	-0.00981066850963723	200	2763.47244668007
ENSG00000157916.14	RER1	0.122384270406314	300	2835.3386797905
ENSG00000157881.9	PANK4	-0.0125639609978267	50	3029.03679680824
ENSG00000177000.6	MTHFR	0.160993717580213	450	4136.82438468933
ENSG00000187608.5	ISG15	0.121543253487701	150	862.727608203888
ENSG00000142751.10	GPN2	-0.0566956629526202	300	2970.15722942352
ENSG00000132906.13	CASP9	0.0762695683566621	100	4760.35323214531
ENSG00000069424.10	KCNAB2	-0.0167532571657557	100	4791.98206353188
ENSG00000244038.5	DDOST	-0.0380298389832558	200	4625.24297189713
ENSG00000000938.8	FGR	-0.0576145272739783	250	2862.72464799881
ENSG00000215695.1	RSC1A1	-0.0743800409100845	400	4713.38091993332
ENSG00000117602.7	RCAN3	-0.0154241224400675	250	3337.08546304703
ENSG00000142655.8	PEX14	0.0653397401555569	250	3720.43704533577
ENSG00000162444.11	RBP7	-0.0501549498980933	50	4262.47254157066
ENSG00000011009.6	LYPLA2	-0.0389375317299568	50	3615.25291347504
ENSG00000197785.9	ATAD3A	-0.076090271146952	200	1545.78352880478
ENSG00000176022.3	B3GALT6	0.0741348195916645	450	1100.59804105759
ENSG00000049247.9	UTS2	0.636852880060821	500	4241.74344372749
ENSG00000169598.11	DFFB	-0.0217548687167478	250	4979.8695473671
ENSG00000074964.12	ARHGEF10L	-0.0550882763185213	400	4505.06070041656
ENSG00000197530.8	MIB2	-0.0204912879196012	450	1755.51357531548
ENSG00000142684.7	ZNF593	0.222968427777561	500	2598.4881746769
ENSG00000130770.13	ATPIF1	0.252408934375572	500	2970.27620720863
ENSG00000179163.11	FUCA1	0.249236146132108	150	3541.94949054718
ENSG00000007923.11	DNAJC11	-0.089650143274152	500	4453.10648488998
ENSG00000204178.5	TMEM57	-0.0539128873115403	50	4254.95822882652
ENSG00000160049.7	DFFA	-0.0743360175301887	300	3245.72631216049
ENSG00000173372.12	C1QA	-0.141975654546847	500	4869.77252197266
ENSG00000133216.12	EPHB2	0.0914732493641102	150	4798.83625340462
ENSG00000188157.9	AGRN	-0.121198034148936	350	861.415550947189
ENSG00000117305.10	HMGCL	-0.0912835573170797	500	3700.19772911072
ENSG00000157978.7	LDLRAP1	-0.11843305811386	100	3995.49678063393
ENSG00000142669.9	SH3BGRL3	0.293472038170325	450	2582.61211752892
ENSG00000160075.10	SSU72	0.314257079656299	150	1456.60217761993
ENSG00000070831.11	CDC42	0.111151435416519	50	4972.41934370995
ENSG00000189266.7	PNRC2	0.0107630918134976	350	3497.69585037231
ENSG00000157870.10	FAM213B	1.93083248874348e-05	500	2844.42395615578
ENSG00000065526.6	SPEN	-0.0451650960970699	400	4416.84416937828
ENSG00000158062.16	UBXN11	-0.0488381364295502	200	3010.89879798889
ENSG00000007968.6	E2F2	-0.0348027429119301	500	3688.98835539818
ENSG00000117682.12	DHDDS	-0.0452316476830088	500	3086.79705810547
ENSG00000078808.12	SDF4	-0.0188079840122081	250	1037.4858045578
ENSG00000180098.5	TRNAU1AP	0.0416104823457964	350	3484.39452934265
ENSG00000097021.14	ACOT7	0.0206624214681578	500	4470.33135890961
ENSG00000198492.10	YTHDF2	-0.0683342871981363	450	3105.87198114395
ENSG00000159423.12	ALDH4A1	-0.0575623167782449	450	4898.50239491463
ENSG00000133226.12	SRRM1	-0.0343093339218598	350	3506.18135452271
ENSG00000188529.10	SRSF10	0.00840692857766414	400	3520.69243144989
ENSG00000162419.8	GMEB1	-0.074639144146845	500	3443.89405369759
ENSG00000182749.5	PAQR7	-0.0143253611450466	100	3285.80382966995
ENSG00000158828.5	PINK1	0.059110418714326	450	4645.84955596924
ENSG00000116786.7	PLEKHM2	0.0587935299732697	200	4320.45899391174
ENSG00000117298.10	ECE1	-0.0819185856187357	500	5254.46797943115
ENSG00000224051.2	GLTPD1	-0.0629781809244114	300	1104.01120495796
ENSG00000162413.12	KLHL21	0.0023266187736132	400	4041.86927986145
ENSG00000142676.8	RPL11	-0.0489810370011599	400	3449.07133626938
ENSG00000126698.6	DNAJC8	0.212573330468933	500	2855.7607626915
ENSG00000049246.10	PER3	0.00997709735267456	100	4029.98727202415
ENSG00000171729.9	TMEM51	0.411193148412997	500	4430.36789989471
ENSG00000142632.11	ARHGEF19	0.340512288715315	350	3209.72956371307
ENSG00000162441.7	LZIC	-0.0585214816115565	150	3573.75214982033
ENSG00000187980.6	PLA2G2C	-0.0351951258405027	500	4475.98483395576
ENSG00000120942.9	UBIAD1	-0.00200275735271365	350	3800.24591112137
ENSG00000142599.13	RERE	0.087465334418271	200	4669.30124282837
ENSG00000160087.16	UBE2J2	-0.0920962024164012	500	1059.18536686897
ENSG00000198746.8	GPATCH3	-0.100276299577574	500	2747.06818890572
ENSG00000067606.11	PRKCZ	-0.0730690796480479	100	2457.56212997437
ENSG00000169442.4	CD52	0.663401159721696	100	2525.62239694595
ENSG00000171608.11	PIK3CD	-0.0185775739619848	150	3636.38789868355
ENSG00000175206.6	NPPA	-0.0332965278210349	500	3876.88353157043
ENSG00000116663.6	FBXO6	-0.072671889312193	250	3947.90069460869
ENSG00000116350.11	SRSF4	-0.0497974594856374	400	3677.76960802078
ENSG00000117308.10	GALE	-0.0346071282937344	500	3274.65889954567
ENSG00000171603.12	CLSTN1	-0.0468958404215933	500	3717.61565518379
ENSG00000158006.9	PAFAH2	-0.0429905471662077	400	2975.76127958298
ENSG00000049249.4	TNFRSF9	-0.0265007843765835	450	4061.95791602135
ENSG00000127481.10	UBR4	-0.0339970095860678	300	4973.12164855003
ENSG00000125945.9	ZNF436	-0.05079127487403	150	3243.32145690918
ENSG00000037637.6	FBXO42	-0.0363936054048408	500	3804.17433238029
ENSG00000162430.12	SEPN1	-0.0913400720531542	250	3244.13361239433
ENSG00000158292.6	GPR153	-0.0627349754088222	100	4064.96307992935
ENSG00000142657.16	PGD	-0.0234762889683205	450	3330.36320519447
ENSG00000142794.14	NBPF3	0.0403795707507274	300	4674.65836524963
ENSG00000198830.6	HMGN2	0.0298257997855641	250	2845.88690567017
ENSG00000221978.7	CCNL2	-0.00508136326375532	300	1218.37538003922
ENSG00000157873.13	TNFRSF14	-0.0554925363780951	200	2741.1033205986
ENSG00000120948.11	TARDBP	-0.047795541624777	250	3962.56488323212
ENSG00000011021.17	CLCN6	-0.0214772539932209	100	3785.07744884491
ENSG00000175087.5	PDIK1L	0.0121407001613164	250	2691.71730041504
ENSG00000175707.7	C1orf172	-0.077322602857494	500	2809.0641310215
ENSG00000048707.9	VPS13D	-0.0525728176094364	200	3277.51984095573
ENSG00000219481.6	NBPF1	-0.0573928670791813	350	3606.64903759956
ENSG00000090432.5	MUL1	0.209475334651553	350	4154.35359215736
ENSG00000189409.8	MMP23B	-0.138562099737931	500	1716.47334432602
ENSG00000178585.10	CTNNBIP1	-0.0236165755888128	250	3525.60960650444
ENSG00000117118.5	SDHB	-0.0760372296625584	150	3733.1223897934
ENSG00000053371.8	AKR7A2	-0.0256824166294053	400	5284.57281088829
ENSG00000054523.12	KIF1B	0.204703961566828	50	3594.70814085007
ENSG00000116273.5	PHF13	-0.0533541079293853	500	3939.8487534523
ENSG00000001461.12	NIPAL3	-0.0252887895408679	300	3272.07505726814
ENSG00000158825.5	CDA	0.553957799705385	200	3995.12679481506
ENSG00000116731.18	PRDM2	-0.0649192986725156	500	3574.67576265335
ENSG00000142675.13	CNKSR1	-0.12586589952313	200	2725.83157944679
ENSG00000157933.9	SKI	-0.0756736811186565	500	2824.80257844925
ENSG00000117713.13	ARID1A	-0.000740297683124114	500	3046.77711200714
ENSG00000130695.9	CEP85	0.0165841512742897	250	2775.22086715698
ENSG00000130775.11	THEMIS2	0.0861777235007074	200	2709.48202991486
ENSG00000162511.7	LAPTM5	-0.0790451335942891	100	5309.25285172462
ENSG00000198793.8	MTOR	0.00556548662663954	100	3982.21023035049
ENSG00000077549.13	CAPZB	-0.0506834920799875	400	4976.82597827911
ENSG00000020633.14	RUNX3	0.0916698765110366	150	3150.37560176849
ENSG00000004487.11	KDM1A	-0.038015536810672	300	3877.87540221214
ENSG00000008128.18	CDK11A	-0.0721726985074779	150	1664.34880828857
ENSG00000173614.9	NMNAT1	-0.0407267323022614	150	3802.01308202744
ENSG00000159363.13	ATP13A2	-0.077362486369179	200	3784.39362668991
ENSG00000169403.7	PTAFR	-0.0660856380041092	400	3145.81617569923
ENSG00000134644.11	PUM1	0.186268799889186	300	4949.6739730835
ENSG00000204859.7	ZBTB48	-0.0512474975356934	400	3987.65741944313
ENSG00000078369.13	GNB1	-0.0573184937960751	400	1884.36731243134
ENSG00000130940.10	CASZ1	-0.0909374901069449	450	3796.77419829369
ENSG00000142606.11	MMEL1	0.0693640479910071	250	2817.99483203888
ENSG00000117115.8	PADI2	-0.0331979891534984	450	3370.04829454422
ENSG00000127483.13	HP1BP3	-0.0964793055242124	200	4517.48462152481
ENSG00000009780.11	FAM76A	-0.0554169609963456	50	2834.84558916092
ENSG00000173369.11	C1QB	-0.0013616368795621	350	4152.86269211769
ENSG00000184677.12	ZBTB40	-0.0553406701677754	200	5186.0893702507
ENSG00000060642.6	PIGV	-0.104383436689182	400	2752.26398944855
ENSG00000169504.10	CLIC4	0.0556009500002452	250	3244.80427646637
ENSG00000164008.9	C1orf50	-0.0455899674078878	500	3653.8550965786
ENSG00000172410.4	INSL5	-0.0656082205558548	500	4575.49712991714
ENSG00000119535.13	CSF3R	-0.101700455951261	200	3410.90323805809
ENSG00000164010.9	ERMAP	0.290660536371399	150	3680.14104747772
ENSG00000183431.7	SF3A3	-0.117041896699852	450	4487.11266946793
ENSG00000126070.14	AGO3	-0.0123763611270701	150	3327.4368827343
ENSG00000162607.8	USP1	-0.0136932502994867	500	4821.26174116135
ENSG00000142856.12	ITGB3BP	0.651357106155307	500	4275.94712638855
ENSG00000036549.8	ZZZ3	0.00757171296156631	100	4246.74131011963
ENSG00000123080.6	CDKN2C	-0.0873694631856294	300	2324.86314415932
ENSG00000186564.5	FOXD2	-0.103834310249413	100	4023.39999818802
ENSG00000162390.13	ACOT11	-0.0655523978418565	400	4698.10255241394
ENSG00000121310.12	ECHDC2	0.14333444016398	450	3605.704413414
ENSG00000066557.5	LRRC40	-0.0154864090818031	350	3781.12206935883
ENSG00000177868.7	CCDC23	0.244748928978185	200	3745.33952045441
ENSG00000142694.6	EVA1B	0.0122489141569875	100	3048.45066595078
ENSG00000163874.8	ZC3H12A	-0.0731154211954688	500	3981.46649456024
ENSG00000118454.8	ANKRD13C	-0.035105832320126	250	3709.72758197784
ENSG00000117450.9	PRDX1	0.0141657050181116	450	3337.86928272247
ENSG00000116205.6	TCEANC2	0.079144129392332	450	4690.71622443199
ENSG00000134684.6	YARS	-0.00605084436806906	250	2620.78172969818
ENSG00000065978.13	YBX1	-0.0240342534289484	200	3724.38526940346
ENSG00000198841.3	KTI12	-0.066223715147356	400	2941.01065993309
ENSG00000162384.9	C1orf123	0.0331164732553469	500	3771.32551217079
ENSG00000085998.9	POMGNT1	-0.118814103138152	500	3998.46164035797
ENSG00000162398.7	C1orf177	-0.0218783769166836	200	4680.84630393982
ENSG00000077254.10	USP33	-0.0270404289964102	500	4163.56296920776
ENSG00000160094.10	ZNF362	-0.0059029482925669	500	3087.88218808174
ENSG00000117395.6	EBNA1BP2	0.0735242452013972	200	3919.56389927864
ENSG00000134748.12	PRPF38A	-0.0270759386146391	200	3747.27239894867
ENSG00000116985.6	BMP8B	-0.232740117364323	150	5336.4275021553
ENSG00000066136.15	NFYC	-0.0398268102779902	500	4307.50685119629
ENSG00000132485.8	ZRANB2	-0.0413235885756319	500	3435.60691380501
ENSG00000117419.10	ERI3	-0.0722822916193289	500	3745.48457169533
ENSG00000123472.8	ATPAF1	0.173479072379754	450	4069.77399468422
ENSG00000183317.12	EPHA10	-0.0717771912854771	400	4340.59759497643
ENSG00000162604.8	TM2D1	0.144778298587311	100	4826.09935975075
ENSG00000116560.6	SFPQ	-0.0896406920299832	500	3485.52770829201
ENSG00000137955.11	RABGGTB	-0.0339176172105351	400	5035.8192679882
ENSG00000116212.10	LRRC42	-0.0449350646567571	300	5148.67657876015
ENSG00000243725.2	TTC4	0.157738797859815	100	5041.94145035744
ENSG00000092847.6	AGO1	-0.00190171308597327	200	2998.75426864624
ENSG00000070759.12	TESK2	0.0563919764614037	200	3811.3931517601
ENSG00000116221.11	MRPL37	-0.0210253311880424	500	4530.15527033806
ENSG00000058799.9	YIPF1	-0.0982160346189379	500	4706.72667598724
ENSG00000125703.10	ATG4C	0.0981993674782194	250	4676.00669336319
ENSG00000204084.8	INPP5B	-0.0492078185752681	300	4150.97430324554
ENSG00000160050.10	CCDC28B	-0.0547863539947806	400	3276.96314334869
ENSG00000127124.9	HIVEP3	-0.0236010171912737	200	5169.67277264595
ENSG00000134717.13	BTF3L4	-0.0350297908864246	300	3245.98309493065
ENSG00000184588.13	PDE4B	-0.037117955640261	150	5790.21323084831
ENSG00000142892.10	PIGK	0.172993846905203	500	4121.00346231461
ENSG00000162407.8	PPAP2B	0.00494510872186098	50	5153.83668994904
ENSG00000117448.9	AKR1A1	-0.0346574874664076	450	3248.80406451225
ENSG00000020129.11	NCDN	-0.0559076354545276	400	3031.25526094437
ENSG00000116729.9	WLS	-0.0133941959960149	400	4602.7995159626
ENSG00000159479.12	MED8	0.123207951522475	250	3732.52319431305
ENSG00000197982.11	C1orf122	0.261311378410283	150	3562.78746056557
ENSG00000081870.7	HSPB11	-0.532262617545884	350	5249.5224571228
ENSG00000163867.12	ZMYM6	-0.0403859164685985	400	3711.74639415741
ENSG00000162402.8	USP24	-0.0529865637417564	500	4963.99164199829
ENSG00000162517.8	PEF1	-0.0331148665953738	500	3777.38682341576
ENSG00000116863.10	ADPRHL2	-0.102736915029341	150	3021.73544168472
ENSG00000126088.8	UROD	0.118773420101537	300	3215.06385159492
ENSG00000157184.5	CPT2	-0.0739588026737093	450	4064.62624406815
ENSG00000117000.8	RLF	-0.0681613097505658	450	4325.68311500549
ENSG00000117834.8	SLC5A9	-0.0408121091304004	500	3377.04368567467
ENSG00000116717.7	GADD45A	-0.0281168690911404	500	4411.81137704849
ENSG00000168528.7	SERINC2	0.185415823153419	150	3909.26227664948
ENSG00000132781.12	MUTYH	0.0127680406223105	250	2980.73515987396
ENSG00000162614.13	NEXN	-0.0216802772752151	450	4474.23821306229
ENSG00000162613.12	FUBP1	-0.0226206350228533	500	4349.4891269207
ENSG00000142937.7	RPS8	-0.0845491560130055	350	3689.24924516678
ENSG00000197568.9	HHLA3	-0.097443088360048	100	3396.73285794258
ENSG00000049089.9	COL9A2	-0.0635801420552947	100	3866.50022149086
ENSG00000131238.11	PPT1	0.519307621299804	50	3834.3999710083
ENSG00000162521.14	RBBP4	-0.00763007526483397	450	2501.6119863987
ENSG00000173660.7	UQCRH	0.0139851125322161	150	3653.60820794106
ENSG00000203965.8	EFCAB7	0.0587777699978182	450	3984.38364195824
ENSG00000197429.6	IPP	-0.0815285117447077	200	3394.38844180107
ENSG00000188786.9	MTF1	-0.0347479333375105	100	3753.7449901104
ENSG00000162396.5	PARS2	0.0173103035228722	200	4198.6569981575
ENSG00000010803.12	SCMH1	0.0658080025442273	400	4299.97048592567
ENSG00000174574.11	AKIRIN1	0.0508183360778433	400	3838.29879307747
ENSG00000154222.10	CC2D1B	0.253469967064219	500	3072.38735389709
ENSG00000240563.1	L1TD1	0.24318259156287	50	4883.68266391754
ENSG00000116898.7	MRPS15	0.0138445506055275	150	3254.00777173042
ENSG00000162377.4	SELRC1	0.0384617737948528	500	3524.62624549866
ENSG00000079277.15	MKNK1	0.0255061525517247	150	4131.91229748726
ENSG00000181817.5	LSM10	-0.0201073540627073	500	2922.52387166023
ENSG00000187815.5	ZFP69	-0.081510835372485	400	4564.53920650482
ENSG00000116871.11	MAP7D1	-0.0620062747630257	400	2926.98839735985
ENSG00000162437.10	RAVER2	-0.268153671049109	400	4673.73616027832
ENSG00000117410.9	ATP6V0B	-0.00263168829614462	250	3348.0665807724
ENSG00000092850.7	TEKT2	-0.0869467726528451	100	2873.89446282387
ENSG00000121775.13	TMEM39B	-0.075530311923579	450	3047.12373399734
ENSG00000117411.12	B4GALT2	-0.0951804258429537	450	3525.01516699791
ENSG00000172456.12	FGGY	0.012576434669351	500	4572.15716433525
ENSG00000054118.9	THRAP3	-0.00836107609708778	100	3105.59105014801
ENSG00000123091.4	RNF11	0.00783010442669338	100	2344.00671052933
ENSG00000084623.7	EIF3I	0.00344798718307506	100	2780.01517987251
ENSG00000066322.8	ELOVL1	-0.0280340141654056	150	3728.54238796234
ENSG00000177606.5	JUN	-0.0204579991761485	500	3879.93919229507
ENSG00000132768.9	DPH2	-0.071869091584294	500	3539.70071697235
ENSG00000121774.12	KHDRBS1	-0.0942552043834085	450	3341.0002989769
ENSG00000116514.12	RNF19B	-0.0614357667523151	300	2649.23714661598
ENSG00000183520.7	UTP11L	0.0168203649863857	150	3932.93178844452
ENSG00000158315.6	RHBDL2	-0.0570646954533162	250	4230.00092577934
ENSG00000054116.7	TRAPPC3	-0.239430791847232	300	3382.11405992508
ENSG00000176261.11	ZBTB8OS	-0.120306700069937	150	2594.45637607574
ENSG00000117480.11	FAAH	0.0468782435851963	150	3744.64540052414
ENSG00000117010.11	ZNF684	-0.111360703151647	500	4342.57835507393
ENSG00000117859.14	OSBPL9	-0.0199153220385621	300	2549.68702840805
ENSG00000088035.11	ALG6	0.00630536781515292	500	4210.3734331131
ENSG00000116497.13	S100PBP	0.0592281577781913	250	2550.68634223938
ENSG00000116171.12	SCP2	0.282859183099585	200	3481.43001246452
ENSG00000162385.6	MAGOH	-0.098662664588194	150	3621.22122263908
ENSG00000079739.11	PGM1	0.321840234931674	400	4106.896048069
ENSG00000213625.4	LEPROT	0.346873991529254	400	3548.90779829025
ENSG00000162599.11	NFIA	-0.0640128595181139	350	5213.67564082146
ENSG00000134698.10	AGO4	-0.0664523658989083	500	2762.65079212189
ENSG00000162433.10	AK4	0.181081128794033	100	3922.8640165329
ENSG00000184005.9	ST6GALNAC3	0.0869095301000724	150	5202.70172262192
ENSG00000126067.7	PSMB2	-0.0898212474878699	500	2799.96396827698
ENSG00000159214.8	CCDC24	0.122854067367056	200	3173.48780369759
ENSG00000160058.14	BSDC1	-0.0547061226129343	450	2689.23713779449
ENSG00000116922.9	C1orf109	-0.0240615624806676	500	3526.26847934723
ENSG00000198160.10	MIER1	0.00599779952793469	450	4124.52900767326
ENSG00000126091.15	ST3GAL3	-0.0804874545860466	300	3853.15099382401
ENSG00000159592.6	GPBP1L1	-0.0427999306945217	300	3143.06481456757
ENSG00000178028.9	DMAP1	-0.00872607854254626	500	3092.19213032722
ENSG00000116754.9	SRSF11	-0.0428737859403291	150	3713.90080451965
ENSG00000175130.6	MARCKSL1	-0.0942601025136932	250	2792.23556637764
ENSG00000162434.7	JAK1	-0.0645883594792629	450	4381.40093874931
ENSG00000185104.15	FAF1	0.00725391530303803	400	2585.92810893059
ENSG00000162378.8	ZYG11B	0.114368305327616	100	3350.37415575981
ENSG00000117054.9	ACADM	0.14497883411718	400	4151.25523257256
ENSG00000127603.19	MACF1	-0.105941068943376	500	5007.87827014923
ENSG00000162520.10	SYNC	-0.0650615559212414	200	2441.54569411278
ENSG00000162623.10	TYW3	-0.0177151141575381	500	3604.66163539886
ENSG00000163877.9	SNIP1	0.0564307780989893	500	3317.83192443848
ENSG00000066135.8	KDM4A	-0.0447955147540804	300	3622.53751087189
ENSG00000171793.9	CTPS1	0.145694467766642	500	3977.96109318733
ENSG00000132780.12	NASP	-0.0215517175296653	450	3163.07729506493
ENSG00000132122.7	SPATA6	-0.0954259855756593	350	3193.74841308594
ENSG00000159596.6	TMEM69	0.0179706485972279	250	3052.58822870255
ENSG00000171960.6	PPIH	-0.0464972743293025	50	3568.3698797226
ENSG00000127125.7	PPCS	-0.087533275805893	50	3960.57238674164
ENSG00000132763.10	MMACHC	-0.0798168625903826	100	3040.53258442879
ENSG00000198815.4	FOXJ3	-0.0821551010826522	500	4143.41083526611
ENSG00000086015.15	MAST2	-0.014984368649199	450	3594.62173223495
ENSG00000180488.10	FAM73A	-0.109388184447964	500	3756.10709834099
ENSG00000157216.11	SSBP3	0.00653936913612849	400	4342.38746118546
ENSG00000196182.6	STK40	-0.106764410162328	200	2994.70999288559
ENSG00000134744.9	ZCCHC11	-0.0205139073824163	200	3813.17405152321
ENSG00000066185.8	ZMYND12	0.0935100826730206	150	3528.79302310944
ENSG00000084652.11	TXLNA	-0.107300956048356	450	2836.82152295113
ENSG00000163875.11	MEAF6	0.0826064092899812	100	3499.73191761971
ENSG00000116209.7	TMEM59	0.0661120933636515	250	4429.37010240555
ENSG00000162600.7	OMA1	0.158556979928236	100	4138.52753925323
ENSG00000142864.10	SERBP1	-0.0156168875799871	50	4282.4992275238
ENSG00000134686.12	PHC2	-0.0788237648951212	500	3203.08795905113
ENSG00000132773.7	TOE1	-0.0710565300119818	150	2843.71264100075
ENSG00000196449.3	YRDC	-0.0671796389597666	500	3662.9622528553
ENSG00000058804.10	NDC1	-0.0542198142169825	300	4450.65074515343
ENSG00000142961.10	MOB3C	-0.0693193150327519	100	3741.35711121559
ENSG00000171812.6	COL8A2	-0.0501581100175313	350	2885.64692902565
ENSG00000084073.4	ZMPSTE24	-0.0149320925947528	500	3898.36403346062
ENSG00000164002.7	EXO5	-0.0992474519220935	200	4081.93318390846
ENSG00000116678.14	LEPR	0.311608362672894	150	4106.30031919479
ENSG00000116157.5	GPX7	0.504112600289768	400	3163.73758006096
ENSG00000116791.9	CRYZ	0.838232510388484	250	3449.43018937111
ENSG00000163866.8	SMIM12	0.0444438545929216	450	3493.91525816917
ENSG00000187147.13	RNF220	-0.0907427397574065	100	3563.18125724792
