Gene_ID	Gene_Name	CV_R2	n_estimators	time.s.
ENSG00000130695.9	CEP85	-0.0459565451401026	450	3682.37741589546
ENSG00000188290.6	HES4	0.0531819378459352	350	651.530069828033
ENSG00000090432.5	MUL1	0.206915098581583	450	6500.98062682152
ENSG00000049239.8	H6PD	0.0243063946412746	400	4478.39939856529
ENSG00000142657.16	PGD	-0.079135668881674	200	3849.57658624649
ENSG00000157916.14	RER1	0.215029999315635	500	3301.29734969139
ENSG00000142733.10	MAP3K6	-0.0358614873600633	500	3303.97894454002
ENSG00000131697.13	NPHP4	-0.00614629548409884	450	7228.66035652161
ENSG00000117676.9	RPS6KA1	0.0639109343858854	300	3558.64773106575
ENSG00000171729.9	TMEM51	0.576688795384608	450	6638.26681876183
ENSG00000182749.5	PAQR7	-0.036834301926722	150	4379.95566630363
ENSG00000074800.9	ENO1	-0.0145144210213632	500	5392.88196754456
ENSG00000160087.16	UBE2J2	-0.066473049092433	150	1088.88234996796
ENSG00000049245.8	VAMP3	0.0533341088083947	450	5569.44078874588
ENSG00000028137.12	TNFRSF1B	0.00243417425667884	150	4756.5079305172
ENSG00000116213.11	WRAP73	-0.0175762036903776	450	6137.84371781349
ENSG00000169598.11	DFFB	0.0485050258382456	500	6788.02698659897
ENSG00000224051.2	GLTPD1	-0.0660205898375108	150	1204.11704778671
ENSG00000176022.3	B3GALT6	0.101542771960139	400	1025.1594312191
ENSG00000175087.5	PDIK1L	-0.0666041595987182	350	3459.16632342339
ENSG00000130770.13	ATPIF1	0.375506648140581	100	3951.49724316597
ENSG00000117751.13	PPP1R8	-0.0165219253626901	50	3581.26110291481
ENSG00000049246.10	PER3	0.0112938747564909	400	5527.85546708107
ENSG00000117616.13	C1orf63	-0.0329783406416874	350	5413.25338125229
ENSG00000157191.15	NECAP2	0.51495635835289	250	5328.20023274422
ENSG00000178585.10	CTNNBIP1	0.0705885169189826	400	4656.75021934509
ENSG00000157873.13	TNFRSF14	0.00594802186221186	500	3558.52959823608
ENSG00000083444.12	PLOD1	0.016160088978419	500	5224.33858990669
ENSG00000070831.11	CDC42	0.163325325565587	500	6468.3968732357
ENSG00000060688.8	SNRNP40	0.00471188939819196	450	5776.00181317329
ENSG00000173369.11	C1QB	0.138482427418177	500	5535.39866757393
ENSG00000131591.13	C1orf159	-0.0443687604502506	500	811.309289693832
ENSG00000067606.11	PRKCZ	-0.0121493618084047	450	3045.43669676781
ENSG00000117298.10	ECE1	0.0185086901629247	100	7945.8422935009
ENSG00000133216.12	EPHB2	0.0656822095226009	500	6000.03012704849
ENSG00000008130.11	NADK	-0.0288935516030692	500	2307.83616542816
ENSG00000198830.6	HMGN2	0.128542835534223	350	3479.39290475845
ENSG00000219481.6	NBPF1	-0.0266837598184906	300	5613.72538495064
ENSG00000037637.6	FBXO42	-0.0242293282084141	200	5654.45930767059
ENSG00000075151.15	EIF4G3	-0.00428346224708009	200	7896.95503497124
ENSG00000057757.5	PITHD1	-0.0364530627125999	100	4864.77988576889
ENSG00000117682.12	DHDDS	-0.0822856410037143	250	3747.58908700943
ENSG00000242485.1	MRPL20	-0.007577921966084	450	1524.84623122215
ENSG00000000938.8	FGR	-0.0632497367937827	300	3592.71263170242
ENSG00000159023.14	EPB41	-0.0285038087752991	500	5878.02162289619
ENSG00000157870.10	FAM213B	0.1121403621272	500	3429.00578689575
ENSG00000157978.7	LDLRAP1	-0.0965240547988246	500	5054.58692240715
ENSG00000007968.6	E2F2	-0.0177428173433581	450	4694.01540064812
ENSG00000125945.9	ZNF436	-0.0404479700620599	350	4491.48258566856
ENSG00000078369.13	GNB1	-0.0532347257770362	450	2398.30417513847
ENSG00000117748.5	RPA2	0.458237861211806	200	3473.15977835655
ENSG00000187583.5	PLEKHN1	-0.0890992192114843	500	741.95449256897
ENSG00000159363.13	ATP13A2	-0.0727563599543505	500	5850.32735443115
ENSG00000116809.7	ZBTB17	-0.0509079054582042	350	5963.01868057251
ENSG00000188976.6	NOC2L	-0.106067732913468	500	667.439423084259
ENSG00000117305.10	HMGCL	-0.0235374609834378	400	5077.24418234825
ENSG00000198912.6	C1orf174	-0.0220191969813024	450	7115.50321555138
ENSG00000196581.6	AJAP1	-0.0342961871829438	500	10687.2494413853
ENSG00000130940.10	CASZ1	-0.0489823276092931	100	5716.02225589752
ENSG00000117318.8	ID3	-0.131837731736544	450	6836.35226631165
ENSG00000158006.9	PAFAH2	-0.0320304503471666	50	4448.41623997688
ENSG00000134644.11	PUM1	0.190921025824859	450	7662.04838657379
ENSG00000121766.10	ZCCHC17	-0.0178506039779426	350	6950.76113033295
ENSG00000054523.12	KIF1B	0.282790901660907	500	4797.04179239273
ENSG00000204219.5	TCEA3	-0.0630673011615654	500	5765.68941259384
ENSG00000117215.10	PLA2G2D	-0.0870915305077	450	8416.5530872345
ENSG00000169991.6	IFFO2	-0.0303355194438983	400	8320.70339822769
ENSG00000142606.11	MMEL1	0.0824317457353844	500	4145.08549284935
ENSG00000179051.9	RCC2	0.0945647236350139	350	6230.20138669014
ENSG00000142583.13	SLC2A5	0.258471170184315	400	5070.72175216675
ENSG00000198793.8	MTOR	-0.0221490224407175	250	6752.48192405701
ENSG00000162517.8	PEF1	-0.0598205053873243	300	5921.36222743988
ENSG00000132485.8	ZRANB2	-0.104950629682151	50	5943.32694244385
ENSG00000020129.11	NCDN	-0.0265994998910937	400	2896.60103607178
ENSG00000127603.19	MACF1	-0.0459089724443557	250	8756.91085886955
ENSG00000168653.6	NDUFS5	0.577003411402008	200	6277.26661157608
ENSG00000159214.8	CCDC24	0.212151625569634	400	5230.69853878021
ENSG00000173660.7	UQCRH	0.0214679988833646	500	5767.62084269524
ENSG00000162433.10	AK4	0.14900763581788	350	7285.74498438835
ENSG00000070785.12	EIF2B3	-0.0399139530524669	200	5999.50830626488
ENSG00000127125.7	PPCS	-0.0743500450009208	400	6632.24261927605
ENSG00000179862.5	CITED4	0.572903682038124	350	6758.05228495598
ENSG00000198841.3	KTI12	-0.0781794562475803	50	4054.24874806404
ENSG00000160058.14	BSDC1	-0.0213781491320942	500	4405.69090747833
ENSG00000123472.8	ATPAF1	0.234760956683622	200	5713.18155026436
ENSG00000162398.7	C1orf177	-0.0221355192129987	300	7826.58418345451
ENSG00000043514.11	TRIT1	0.407386115870037	200	7380.98395109177
ENSG00000134744.9	ZCCHC11	-0.0243543945375672	150	5510.11260676384
ENSG00000183431.7	SF3A3	-0.00643829102841502	200	6574.54350852966
ENSG00000196182.6	STK40	-0.0328013280463354	350	3796.56195545197
ENSG00000198160.10	MIER1	-0.048548246185331	200	7359.73318433762
ENSG00000142686.7	C1orf216	-0.00725310460304911	250	2512.78116035461
ENSG00000142961.10	MOB3C	-0.0016447433368169	350	6130.16326475143
ENSG00000070759.12	TESK2	-0.0462069233360285	150	5695.38809347153
ENSG00000119535.13	CSF3R	-0.0384013314400737	150	4343.4586994648
ENSG00000025800.9	KPNA6	0.0334416521307801	150	4905.80282592773
ENSG00000171793.9	CTPS1	0.0474962081746696	450	6678.93515324593
ENSG00000116209.7	TMEM59	-0.000730648340034068	150	7489.65061759949
ENSG00000088035.11	ALG6	0.0296489799953894	300	6521.4422955513
ENSG00000178028.9	DMAP1	-0.0374438395202525	500	5389.6887383461
ENSG00000126067.7	PSMB2	-0.0374056560959707	500	2715.52318811417
ENSG00000172456.12	FGGY	-0.0337517310382372	400	7798.31416988373
ENSG00000162377.4	SELRC1	0.0888351717228217	350	4398.82029676437
ENSG00000164010.9	ERMAP	0.197100903974767	500	5667.24208855629
ENSG00000092847.6	AGO1	-0.0908644530521918	500	2124.39935946465
ENSG00000160055.15	TMEM234	-0.0437230572017827	450	4453.72029185295
ENSG00000163877.9	SNIP1	0.0716962167737846	200	5682.34103870392
ENSG00000171960.6	PPIH	-0.00892278786822087	250	5583.39723491669
ENSG00000187147.13	RNF220	-0.0761302496370639	450	6014.95376253128
ENSG00000116791.9	CRYZ	0.809747250231715	500	5712.58149123192
ENSG00000203965.8	EFCAB7	-0.0157318704731998	500	6716.78912162781
ENSG00000160050.10	CCDC28B	-0.0378981437655584	500	4479.26206970215
ENSG00000116560.6	SFPQ	-0.0341174001829828	500	3034.39334511757
ENSG00000162407.8	PPAP2B	0.0432296111001899	250	7643.84606170654
ENSG00000117419.10	ERI3	-0.049201065460654	400	5415.42883706093
ENSG00000134698.10	AGO4	0.00216677129790863	350	2202.98904585838
ENSG00000146463.7	ZMYM4	-0.0496335818963418	250	3333.20753741264
ENSG00000118454.8	ANKRD13C	0.0206743000556474	150	6015.84599542618
ENSG00000213625.4	LEPROT	0.486029553197724	100	5681.81863903999
ENSG00000162434.7	JAK1	-0.0764499270474689	150	7264.68536996841
ENSG00000132122.7	SPATA6	-0.00744109226404957	500	4849.25008368492
ENSG00000117834.8	SLC5A9	-0.0907172060479731	300	4858.47984170914
ENSG00000177868.7	CCDC23	0.246090393524867	250	5126.57404851913
ENSG00000162385.6	MAGOH	-0.0116392986135944	500	4836.95117473602
ENSG00000116717.7	GADD45A	-0.0127956781604147	250	6300.58588671684
ENSG00000243725.2	TTC4	-0.0301302983282236	350	6662.24599552155
ENSG00000131236.12	CAP1	-0.0243115297661432	350	6096.20032215118
ENSG00000117385.11	LEPRE1	-0.178153762412794	450	5838.9043302536
ENSG00000198815.4	FOXJ3	-0.0438302485012867	500	6305.72831130028
ENSG00000134717.13	BTF3L4	-0.0968547416227985	200	3961.97389626503
ENSG00000116641.11	DOCK7	0.236161725509384	250	7257.75085139275
ENSG00000121775.13	TMEM39B	-0.0340048665215356	500	4211.55880641937
ENSG00000188786.9	MTF1	-0.0419210901245958	450	5777.42752075195
ENSG00000162613.12	FUBP1	-0.0728985655333929	400	7207.5649740696
ENSG00000142937.7	RPS8	-0.0437303403926882	500	4756.81855463982
ENSG00000187815.5	ZFP69	-0.0429249042340028	200	6890.93177580833
ENSG00000066322.8	ELOVL1	-0.0360924904323186	500	5428.75465130806
ENSG00000084652.11	TXLNA	-0.0723734398042884	500	4331.22505116463
ENSG00000154222.10	CC2D1B	0.291112968670732	450	3969.71290707588
ENSG00000054118.9	THRAP3	-0.00847934105805981	500	3144.80454945564
ENSG00000084070.7	SMAP2	0.0714264866752122	450	6360.54107880592
ENSG00000162368.9	CMPK1	0.0396160479128679	150	5186.43668031693
ENSG00000117000.8	RLF	-0.0405714214224598	400	6336.19087553024
ENSG00000158315.6	RHBDL2	-0.0118048193236783	250	6100.68143677711
ENSG00000134684.6	YARS	-0.0471098859001335	300	3864.74490118027
ENSG00000054116.7	TRAPPC3	-0.00355443452254194	150	2919.19551491737
ENSG00000159592.6	GPBP1L1	-0.0551072333473272	400	4936.92464160919
ENSG00000079277.15	MKNK1	0.0795368554998483	500	5465.5426864624
ENSG00000058799.9	YIPF1	0.0326392660621928	400	6871.47019052505
ENSG00000116212.10	LRRC42	-0.0287664708899142	500	6417.1081340313
ENSG00000162437.10	RAVER2	-0.310288830881053	500	7089.36506509781
ENSG00000066557.5	LRRC40	-0.0273750195715119	500	5515.61059165001
ENSG00000117408.6	IPO13	-0.0552015768007071	300	5052.73725175858
ENSG00000163875.11	MEAF6	0.18695444763128	500	5469.65437459946
ENSG00000162378.8	ZYG11B	0.155519979504866	500	4210.37095761299
ENSG00000183317.12	EPHA10	-0.0599652255336326	500	5942.37908053398
ENSG00000117450.9	PRDX1	0.0371555223883749	400	4714.4638364315
ENSG00000134697.7	GNL2	0.284655576763597	500	5129.91716146469
ENSG00000177606.5	JUN	-0.0151721471414542	400	6182.337911129
ENSG00000086015.15	MAST2	-0.0277518687942258	500	5481.65345978737
ENSG00000131238.11	PPT1	0.393352477002574	200	6025.43147516251
ENSG00000214114.4	MYCBP	-0.0149022391942291	200	5837.21825861931
ENSG00000162521.14	RBBP4	-0.0626453869598668	150	3616.39640879631
ENSG00000121310.12	ECHDC2	0.330450894819015	150	4272.58468484879
ENSG00000117010.11	ZNF684	-0.0755831058933707	500	7363.07024359703
ENSG00000185104.15	FAF1	-0.00404030299711076	350	4099.02312850952
ENSG00000116922.9	C1orf109	-0.0425509338973381	100	5566.85693311691
ENSG00000116898.7	MRPS15	-0.018748276218502	100	3551.79675388336
ENSG00000121774.12	KHDRBS1	-0.0453029142927566	400	4449.83219265938
ENSG00000162520.10	SYNC	-0.0159279415748478	500	3553.50852513313
ENSG00000164008.9	C1orf50	-0.0011169807509346	150	5396.61866164207
ENSG00000126088.8	UROD	0.229467062601021	350	4224.72789692879
ENSG00000204084.8	INPP5B	-0.0189825176271142	100	6076.11410903931
ENSG00000181817.5	LSM10	-0.0108406469325404	300	3278.51066184044
ENSG00000066136.15	NFYC	-0.0419555671936033	200	6874.14221405983
ENSG00000116478.7	HDAC1	-0.0601302971563047	200	4183.97698426247
ENSG00000036549.8	ZZZ3	-0.0419678785358675	450	6389.0621137619
ENSG00000168528.7	SERINC2	0.135679352129072	200	5014.42087268829
ENSG00000117481.5	NSUN4	-0.0344428817652925	150	5143.51757979393
ENSG00000066135.8	KDM4A	-0.0374745721628776	250	5426.75548410416
ENSG00000157184.5	CPT2	-0.0716634036007124	400	4913.62271857262
ENSG00000049089.9	COL9A2	-0.0266712475312593	200	6316.74718737602
ENSG00000174574.11	AKIRIN1	0.0422288530581467	450	5645.3186955452
ENSG00000132128.12	LRRC41	-0.0351246628191173	250	4913.95928096771
ENSG00000126091.15	ST3GAL3	-0.057711563593198	400	5569.43309736252
ENSG00000116497.13	S100PBP	0.0643339341711058	500	3739.11564970016
ENSG00000116157.5	GPX7	0.599325167648366	350	3732.59423875809
ENSG00000085998.9	POMGNT1	-0.0862891057475803	450	4775.04565834999
ENSG00000162402.8	USP24	-0.00295493381472798	350	7305.76137971878
ENSG00000172410.4	INSL5	-0.0357697702157123	400	6308.69573426247
ENSG00000137955.11	RABGGTB	-0.0205289493027439	450	6991.21516799927
ENSG00000132768.9	DPH2	-0.0415354589920296	400	5019.97449636459
ENSG00000090621.9	PABPC4	-0.0370000784440311	450	5931.69478583336
ENSG00000117862.6	TXNDC12	-0.0661955748425524	500	3849.58613801003
ENSG00000175130.6	MARCKSL1	-0.0667553834952261	500	3811.16090512276
ENSG00000084072.12	PPIE	0.440881872804561	450	5548.84369778633
ENSG00000117480.11	FAAH	-0.0884819418080632	350	5490.04697108269
ENSG00000079739.11	PGM1	0.158356276868033	500	5804.83054494858
ENSG00000163867.12	ZMYM6	0.00369115544051963	300	3277.01938176155
ENSG00000159596.6	TMEM69	-0.0481680921573814	400	4759.14043354988
ENSG00000132773.7	TOE1	-0.0595664312866008	400	4427.64458584785
ENSG00000162384.9	C1orf123	0.112658462356016	500	4323.45857334137
ENSG00000183386.5	FHL3	0.128909373123011	350	5601.80710053444
ENSG00000084073.4	ZMPSTE24	-0.0123643911806768	250	6323.27289652824
ENSG00000116954.7	RRAGC	-0.0329526267818613	200	5825.33291459084
ENSG00000117448.9	AKR1A1	-0.0346185179763232	350	4641.03934931755
ENSG00000142694.6	EVA1B	0.0814949633359561	50	2876.6889257431
ENSG00000117394.15	SLC2A1	-0.0443255712928561	150	5913.56855797768
ENSG00000132763.10	MMACHC	-0.0509955186847361	500	4746.52787661552
ENSG00000162614.13	NEXN	0.0836509356962249	200	6294.80238008499
ENSG00000164002.7	EXO5	-0.0387198174774968	500	6679.03841042519
ENSG00000197429.6	IPP	-0.0878553339099235	500	4851.19431853294
ENSG00000162390.13	ACOT11	-0.0260333685245403	50	6594.06185889244
ENSG00000116871.11	MAP7D1	-0.0414048172715371	400	2635.96837449074
ENSG00000142892.10	PIGK	0.135229279372797	400	6596.44322419167
ENSG00000186564.5	FOXD2	-0.0553349125525695	350	5121.54617595673
ENSG00000085832.12	EPS15	-0.00758456582993086	350	3596.06066918373
ENSG00000132780.12	NASP	-0.0259602647418169	200	4617.61286854744
ENSG00000117054.9	ACADM	0.110589442625816	100	6518.35137295723
ENSG00000142864.10	SERBP1	-0.0809054215605971	500	6832.49792718887
ENSG00000134748.12	PRPF38A	-0.0170565344459356	450	4348.86587715149
ENSG00000081870.7	HSPB11	-0.00335521296520913	250	6267.36957192421
ENSG00000134686.12	PHC2	-0.0438854789182494	350	5295.08940076828
ENSG00000160094.10	ZNF362	0.00943772868686818	350	4523.69976305962
ENSG00000126107.10	HECTD3	-0.0724084086489805	50	4991.11844396591
ENSG00000125703.10	ATG4C	-0.0141249674720705	500	7359.19504261017
ENSG00000162600.7	OMA1	0.261957422086284	250	6009.43827533722
ENSG00000160051.7	IQCC	-0.0507253190392827	450	3889.72609710693
ENSG00000058804.10	NDC1	-0.0144405839883015	500	6351.1884021759
ENSG00000162396.5	PARS2	0.0281304254701977	50	6289.10417819023
ENSG00000116678.14	LEPR	0.308127452806656	500	6554.21654558182
ENSG00000116729.9	WLS	0.00158693838455211	100	6076.57241344452
ENSG00000066185.8	ZMYND12	0.0756404035199426	500	5223.46595144272
ENSG00000117410.9	ATP6V0B	-0.0385220893119582	350	5011.12115883827
ENSG00000127124.9	HIVEP3	-0.034342848169607	300	7785.42261862755
ENSG00000184005.9	ST6GALNAC3	0.145429916886704	250	7882.19451856613
ENSG00000176261.11	ZBTB8OS	-0.0171802065735798	400	3704.07146787643
ENSG00000253313.1	C1orf210	-0.0521041296588792	350	5622.47126913071
ENSG00000184588.13	PDE4B	-0.039210245893376	500	8994.14590454102
ENSG00000163866.8	SMIM12	-0.0214639142249623	500	3977.73057818413
ENSG00000162623.10	TYW3	-0.0946711089409469	250	5733.6223859787
ENSG00000123091.4	RNF11	-0.0319199546305557	500	3479.03268480301
ENSG00000116205.6	TCEANC2	0.0866057055821419	500	6755.06809806824
ENSG00000162599.11	NFIA	-0.0181828676238994	400	7850.72374415398
ENSG00000171812.6	COL8A2	-0.0509994856650137	250	2477.22980594635
